Wall time,Step,Value
1627264257.4649067,1,0.49351853132247925
1627264258.7228894,2,0.4879629611968994
1627264259.8718321,3,0.4990740716457367
1627264261.4064715,4,0.5092592835426331
1627264262.8390121,5,0.5055555701255798
1627264264.0491042,6,0.5379629731178284
1627264265.199487,7,0.5074074268341064
1627264266.334451,8,0.5277777910232544
1627264267.589293,9,0.5305555462837219
1627264268.8700078,10,0.5129629373550415
1627264270.0105321,11,0.5259259343147278
1627264271.1216648,12,0.5472221970558167
1627264272.3697913,13,0.5583333373069763
1627264273.4779143,14,0.5592592358589172
1627264274.6957855,15,0.5888888835906982
1627264275.841481,16,0.614814817905426
1627264277.0757954,17,0.6287037134170532
1627264278.2494104,18,0.6101852059364319
1627264279.374122,19,0.6435185074806213
1627264280.5157406,20,0.6462963223457336
1627264281.7436647,21,0.6629629731178284
1627264282.913724,22,0.6935185194015503
1627264284.2324615,23,0.6712962985038757
1627264285.4225268,24,0.6990740895271301
1627264286.581207,25,0.6981481313705444
1627264287.8518567,26,0.6657407283782959
1627264288.976693,27,0.6888889074325562
1627264290.1627855,28,0.6768518686294556
1627264291.3517833,29,0.7120370268821716
1627264292.518203,30,0.7009259462356567
1627264293.6698985,31,0.7083333134651184
1627264294.858923,32,0.7111111283302307
1627264296.0225265,33,0.6944444179534912
1627264297.1754336,34,0.7018518447875977
1627264298.2588735,35,0.6851851940155029
1627264299.5519369,36,0.7037037014961243
1627264300.7977948,37,0.7092592716217041
1627264302.0604112,38,0.7046296000480652
1627264303.263454,39,0.7037037014961243
1627264304.3956425,40,0.6870370507240295
1627264305.7929788,41,0.7009259462356567
1627264307.237691,42,0.7120370268821716
1627264308.493972,43,0.6916666626930237
1627264309.780422,44,0.6990740895271301
1627264311.0447395,45,0.7055555582046509
1627264312.243458,46,0.7064814567565918
1627264313.4646852,47,0.7138888835906982
1627264314.7110868,48,0.7092592716217041
1627264315.9380503,49,0.6870370507240295
1627264317.0963404,50,0.7351852059364319
1627264318.273975,51,0.7231481671333313
1627264319.4786894,52,0.7157407402992249
1627264321.274972,53,0.7185184955596924
1627264322.4586093,54,0.7240740656852722
1627264323.6638477,55,0.7222222089767456
1627264324.7603495,56,0.7342592477798462
1627264326.079793,57,0.7157407402992249
1627264327.3279343,58,0.6990740895271301
