Wall time,Step,Value
1627214125.516761,1,0.5018518567085266
1627214126.8092966,2,0.5129629373550415
1627214128.0593512,3,0.5685185194015503
1627214129.3550556,4,0.6064814925193787
1627214130.5652301,5,0.6361111402511597
1627214131.9594984,6,0.6851851940155029
1627214133.1670964,7,0.6759259104728699
1627214134.7298305,8,0.6592592597007751
1627214136.1616333,9,0.6925926208496094
1627214137.5900948,10,0.6620370149612427
1627214139.0751312,11,0.675000011920929
1627214140.5502532,12,0.6879629492759705
1627214141.9275718,13,0.7037037014961243
1627214143.3643315,14,0.699999988079071
1627214144.6457357,15,0.6592592597007751
1627214146.010658,16,0.6703703999519348
1627214147.3523035,17,0.6833333373069763
1627214148.6128948,18,0.6814814805984497
1627214149.964884,19,0.6898148059844971
1627214151.3132074,20,0.7083333134651184
1627214152.6320462,21,0.6879629492759705
1627214153.9043112,22,0.6990740895271301
1627214155.328706,23,0.6925926208496094
1627214156.576166,24,0.699999988079071
1627214157.8516588,25,0.6805555820465088
1627214159.118807,26,0.6731481552124023
1627214160.7559726,27,0.6787037253379822
1627214162.348269,28,0.6916666626930237
1627214163.5458298,29,0.6935185194015503
1627214164.9466884,30,0.7027778029441833
1627214166.1860557,31,0.7046296000480652
1627214167.4488595,32,0.7046296000480652
1627214168.7369685,33,0.7111111283302307
1627214170.0815053,34,0.7111111283302307
1627214171.4600525,35,0.6870370507240295
1627214172.8135188,36,0.6851851940155029
1627214174.1525452,37,0.7055555582046509
1627214175.4529965,38,0.6898148059844971
1627214176.7379198,39,0.6925926208496094
1627214178.0791385,40,0.7194444537162781
1627214179.2209086,41,0.7166666388511658
1627214180.4129221,42,0.6972222328186035
1627214181.8048284,43,0.7027778029441833
1627214183.0801787,44,0.7259259223937988
1627214184.299147,45,0.7546296119689941
1627214185.6567812,46,0.729629635810852
1627214186.9038918,47,0.7175925970077515
1627214188.2159834,48,0.7314814925193787
1627214189.3865952,49,0.7212963104248047
1627214190.6202872,50,0.7490741014480591
1627214191.8482943,51,0.7111111283302307
1627214193.1267133,52,0.7027778029441833
1627214194.4526331,53,0.729629635810852
1627214195.7298913,54,0.7324073910713196
1627214197.094316,55,0.7185184955596924
1627214198.3698375,56,0.7314814925193787
